Source,Time,Location
558089,2025-06-09 08:22:54,3.0
544636,2025-06-19 10:58:26,3.0
580798,2025-06-25 08:03:36,2.0
578749,2025-06-28 16:01:42,1.0
601496,2025-07-05 19:22:43,3.0
601496,2025-07-10 10:20:41,3.0
655963,2025-07-14 04:45:49,0.0
571670,2025-07-27 03:51:03,4.0
579305,2025-07-29 11:46:15,0.0
579305,2025-08-02 14:18:37,0.0
601496,2025-08-03 05:24:03,3.0
639642,2025-08-06 09:48:24,5.0
639642,2025-08-12 20:36:11,5.0
655963,2025-08-31 05:46:52,0.0
569329,2025-09-05 11:12:08,0.0
500336,2025-09-06 01:13:44,5.0
566580,2025-09-15 01:24:40,3.0
492850,2025-09-18 03:48:16,3.0
579305,2025-09-23 08:24:26,0.0
477374,2025-10-07 09:10:34,5.0
579305,2025-10-08 05:02:22,0.0
579305,2025-10-08 18:45:41,0.0
464579,2025-10-16 12:53:45,0.0
536906,2025-10-20 02:52:04,5.0
588172,2025-10-28 01:48:42,4.0
588172,2025-10-28 07:05:03,4.0
611238,2025-11-01 01:44:57,1.0
639642,2025-11-08 11:40:34,5.0
544636,2025-11-09 05:41:03,3.0
521673,2025-11-12 15:18:10,0.0
516393,2025-11-15 00:12:11,3.0
557269,2025-12-05 02:32:48,4.0
585606,2025-12-06 08:06:26,3.0
580798,2025-12-13 06:20:27,2.0
557269,2025-12-15 04:12:31,4.0
645371,2025-12-17 03:02:36,4.0
579305,2025-12-22 08:52:31,0.0
655963,2025-12-27 06:08:52,0.0
580798,2025-01-16 00:00:00,3.0
580798,2025-01-16 00:00:00,3.0
580798,2025-01-16 00:00:00,3.0
580798,2025-01-16 00:00:00,3.0
580798,2025-01-16 00:00:00,3.0
492850,2025-01-20 00:00:00,3.0
492850,2025-01-20 00:00:00,3.0
492850,2025-01-20 00:00:00,3.0
492850,2025-01-20 00:00:00,3.0
492850,2025-01-20 00:00:00,3.0
569329,2025-03-22 00:00:00,0.0
569329,2025-03-22 00:00:00,0.0
569329,2025-03-22 00:00:00,0.0
569329,2025-03-22 00:00:00,0.0
569329,2025-03-22 00:00:00,0.0
580798,2025-04-11 01:00:00,4.0
580798,2025-04-11 01:00:00,4.0
580798,2025-04-11 01:00:00,4.0
580798,2025-04-11 01:00:00,4.0
580798,2025-04-11 01:00:00,4.0
482012,2025-04-15 01:00:00,0.0
482012,2025-04-15 01:00:00,0.0
482012,2025-04-15 01:00:00,0.0
482012,2025-04-15 01:00:00,0.0
482012,2025-04-15 01:00:00,0.0
492850,2025-04-21 01:00:00,3.0
492850,2025-04-21 01:00:00,3.0
492850,2025-04-21 01:00:00,3.0
492850,2025-04-21 01:00:00,3.0
492850,2025-04-21 01:00:00,3.0
482012,2025-05-02 01:00:00,4.0
482012,2025-05-02 01:00:00,4.0
482012,2025-05-02 01:00:00,4.0
482012,2025-05-02 01:00:00,4.0
482012,2025-05-02 01:00:00,4.0
482012,2025-05-11 01:00:00,3.0
482012,2025-05-11 01:00:00,3.0
482012,2025-05-11 01:00:00,3.0
482012,2025-05-11 01:00:00,3.0
482012,2025-05-11 01:00:00,3.0
569329,2025-05-27 01:00:00,1.0
569329,2025-05-27 01:00:00,1.0
569329,2025-05-27 01:00:00,1.0
569329,2025-05-27 01:00:00,1.0
569329,2025-05-27 01:00:00,1.0
569329,2025-06-14 01:00:00,0.0
569329,2025-06-14 01:00:00,0.0
569329,2025-06-14 01:00:00,0.0
569329,2025-06-14 01:00:00,0.0
569329,2025-06-14 01:00:00,0.0
580798,2025-06-21 01:00:00,2.0
580798,2025-06-21 01:00:00,2.0
580798,2025-06-21 01:00:00,2.0
580798,2025-06-21 01:00:00,2.0
580798,2025-06-21 01:00:00,2.0
464579,2025-06-26 01:00:00,3.0
464579,2025-06-26 01:00:00,3.0
464579,2025-06-26 01:00:00,3.0
464579,2025-06-26 01:00:00,3.0
464579,2025-06-26 01:00:00,3.0
569329,2025-07-04 01:00:00,0.0
569329,2025-07-04 01:00:00,0.0
569329,2025-07-04 01:00:00,0.0
569329,2025-07-04 01:00:00,0.0
569329,2025-07-04 01:00:00,0.0
482012,2025-07-31 01:00:00,5.0
482012,2025-07-31 01:00:00,5.0
482012,2025-07-31 01:00:00,5.0
482012,2025-07-31 01:00:00,5.0
482012,2025-07-31 01:00:00,5.0
569329,2025-08-03 01:00:00,4.0
569329,2025-08-03 01:00:00,4.0
569329,2025-08-03 01:00:00,4.0
569329,2025-08-03 01:00:00,4.0
569329,2025-08-03 01:00:00,4.0
492850,2025-11-11 00:00:00,5.0
492850,2025-11-11 00:00:00,5.0
492850,2025-11-11 00:00:00,5.0
492850,2025-11-11 00:00:00,5.0
492850,2025-11-11 00:00:00,5.0
569329,2025-11-11 00:00:00,2.0
569329,2025-11-11 00:00:00,2.0
569329,2025-11-11 00:00:00,2.0
569329,2025-11-11 00:00:00,2.0
569329,2025-11-11 00:00:00,2.0
492850,2025-11-13 00:00:00,5.0
492850,2025-11-13 00:00:00,5.0
492850,2025-11-13 00:00:00,5.0
492850,2025-11-13 00:00:00,5.0
492850,2025-11-13 00:00:00,5.0
569329,2025-11-25 00:00:00,5.0
569329,2025-11-25 00:00:00,5.0
569329,2025-11-25 00:00:00,5.0
569329,2025-11-25 00:00:00,5.0
569329,2025-11-25 00:00:00,5.0
580798,2025-11-25 00:00:00,1.0
580798,2025-11-25 00:00:00,1.0
580798,2025-11-25 00:00:00,1.0
580798,2025-11-25 00:00:00,1.0
580798,2025-11-25 00:00:00,1.0
569329,2025-11-30 00:00:00,3.0
569329,2025-11-30 00:00:00,3.0
569329,2025-11-30 00:00:00,3.0
569329,2025-11-30 00:00:00,3.0
569329,2025-11-30 00:00:00,3.0
492850,2025-12-02 00:00:00,3.0
492850,2025-12-02 00:00:00,3.0
492850,2025-12-02 00:00:00,3.0
492850,2025-12-02 00:00:00,3.0
492850,2025-12-02 00:00:00,3.0
464579,2025-12-13 00:00:00,0.0
464579,2025-12-13 00:00:00,0.0
464579,2025-12-13 00:00:00,0.0
464579,2025-12-13 00:00:00,0.0
464579,2025-12-13 00:00:00,0.0
