Source,Time,Location
550361,2025-09-19 18:14:22,2.0
635665,2025-09-21 02:24:14,0.0
492777,2025-09-21 10:00:59,3.0
635665,2025-09-21 17:51:33,0.0
492777,2025-09-22 13:42:18,3.0
635665,2025-09-24 17:53:40,0.0
635665,2025-09-24 19:05:30,0.0
492777,2025-09-25 17:46:43,3.0
492777,2025-09-25 18:15:30,3.0
635665,2025-09-25 18:42:43,0.0
589639,2025-10-05 18:44:13,0.0
599956,2025-10-05 18:55:57,0.0
589639,2025-10-05 22:42:26,0.0
599956,2025-10-05 23:58:14,0.0
599956,2025-10-06 01:35:01,0.0
589639,2025-10-06 02:06:26,0.0
599956,2025-10-06 06:55:47,0.0
599956,2025-10-06 09:39:10,0.0
599956,2025-10-06 14:46:19,0.0
635665,2025-10-07 05:55:24,0.0
640464,2025-10-11 03:59:57,0.0
635665,2025-10-11 15:29:31,0.0
635665,2025-10-12 13:45:01,0.0
640464,2025-10-13 10:53:55,0.0
640464,2025-10-13 17:59:01,0.0
635665,2025-10-13 23:12:50,0.0
640464,2025-10-14 05:25:14,0.0
640464,2025-10-14 22:21:18,0.0
640464,2025-10-16 00:23:00,0.0
640464,2025-10-16 05:44:22,0.0
635665,2025-10-16 09:45:45,0.0
640464,2025-10-17 15:53:45,0.0
640464,2025-10-18 17:09:19,0.0
635665,2025-10-18 22:06:42,0.0
589639,2025-01-17 09:43:01,0.0
635665,2025-01-17 11:22:56,0.0
589639,2025-01-17 23:13:06,0.0
635665,2025-01-18 15:03:20,0.0
589639,2025-01-18 18:53:39,0.0
589639,2025-01-18 20:01:59,0.0
589639,2025-01-19 03:39:59,0.0
589639,2025-01-20 14:45:26,0.0
589639,2025-01-21 01:46:04,0.0
635665,2025-01-21 04:13:18,0.0
599956,2025-01-21 11:16:27,0.0
490041,2025-01-21 17:07:23,0.0
490041,2025-01-22 02:00:22,0.0
589639,2025-01-22 05:03:46,0.0
635665,2025-01-22 08:29:36,0.0
589639,2025-01-22 15:31:35,0.0
635665,2025-02-02 11:32:24,0.0
568093,2025-02-08 08:49:11,0.0
632150,2025-02-10 08:43:58,2.0
568093,2025-02-13 22:31:06,0.0
635665,2025-03-06 19:18:40,0.0
591682,2025-03-12 04:43:07,2.0
533140,2025-03-19 16:47:06,2.0
533140,2025-03-19 21:44:26,2.0
616050,2025-03-22 18:09:46,2.0
464459,2025-03-28 15:16:57,0.0
533140,2025-03-29 02:51:56,2.0
533140,2025-04-06 09:39:52,2.0
492777,2025-04-07 03:46:12,3.0
492777,2025-04-11 20:19:55,3.0
492777,2025-04-11 22:51:20,3.0
493044,2025-04-12 10:48:40,2.0
635665,2025-04-13 10:36:10,0.0
490041,2025-04-14 11:59:04,0.0
493044,2025-04-15 01:03:18,2.0
589639,2025-04-15 04:25:41,0.0
550361,2025-04-16 09:03:13,2.0
570411,2025-04-16 09:31:01,0.0
464459,2025-04-16 13:53:11,0.0
623295,2025-04-18 07:58:37,3.0
596193,2025-04-18 19:42:13,2.0
589639,2025-04-21 06:29:17,0.0
616050,2025-04-21 18:25:01,2.0
589639,2025-04-22 12:19:58,0.0
533140,2025-04-24 17:54:05,2.0
635665,2025-04-25 09:35:36,0.0
635665,2025-04-25 10:52:13,0.0
632150,2025-04-25 18:45:20,2.0
640464,2025-04-26 04:04:18,0.0
623295,2025-04-26 17:15:48,3.0
490041,2025-04-26 21:06:40,0.0
632150,2025-04-29 04:16:20,2.0
464459,2025-05-01 14:06:35,0.0
591682,2025-05-01 17:30:25,2.0
550361,2025-05-01 22:45:05,2.0
533140,2025-05-02 13:22:54,2.0
589639,2025-05-02 23:56:45,0.0
492777,2025-05-03 16:27:43,3.0
533140,2025-05-07 11:28:07,2.0
533140,2025-05-08 08:40:57,2.0
464459,2025-05-09 13:20:46,0.0
635665,2025-08-19 00:08:44,0.0
635665,2025-08-22 05:20:56,0.0
492777,2025-08-26 03:17:20,3.0
550361,2025-08-30 01:03:59,2.0
623295,2025-08-30 03:23:12,3.0
596193,2025-08-30 13:26:07,2.0
596193,2025-08-30 15:05:17,2.0
493044,2025-08-30 17:34:54,2.0
493044,2025-08-30 19:03:17,2.0
493044,2025-08-31 01:08:53,2.0
623295,2025-08-31 05:52:46,3.0
623295,2025-08-31 09:56:27,3.0
635665,2025-08-31 11:48:09,0.0
635665,2025-09-02 03:24:10,0.0
493044,2025-09-02 03:31:22,2.0
493044,2025-09-02 13:35:49,2.0
492777,2025-09-04 05:54:18,3.0
596193,2025-09-04 13:28:59,2.0
623295,2025-09-05 07:54:00,3.0
635665,2025-09-05 15:28:29,0.0
635665,2025-09-06 05:48:02,0.0
550361,2025-09-06 06:06:33,2.0
635665,2025-09-07 02:51:24,0.0
550361,2025-09-08 11:01:12,2.0
493044,2025-09-09 05:06:40,2.0
492777,2025-09-10 11:03:07,3.0
635665,2025-09-10 18:31:23,0.0
492777,2025-09-10 22:53:12,3.0
623295,2025-09-12 09:23:01,3.0
623295,2025-09-14 08:10:05,3.0
623295,2025-09-14 15:04:15,3.0
492777,2025-09-16 23:47:45,3.0
635665,2025-09-17 20:08:06,0.0
623295,2025-09-17 21:40:22,3.0
635665,2025-09-17 22:35:14,0.0
493044,2025-09-19 10:24:54,2.0
493044,2025-09-19 18:14:22,2.0
596193,2025-09-21 02:24:14,2.0
635665,2025-09-21 10:00:59,0.0
493044,2025-09-21 17:51:33,2.0
493044,2025-09-22 13:42:18,2.0
550361,2025-09-24 17:53:40,2.0
493044,2025-09-24 19:05:30,2.0
635665,2025-09-25 17:46:43,0.0
635665,2025-09-25 18:15:30,0.0
596193,2025-09-25 18:42:43,2.0
635665,2025-10-05 18:44:13,0.0
490041,2025-10-05 18:55:57,0.0
490041,2025-10-05 22:42:26,0.0
490041,2025-10-05 23:58:14,0.0
490041,2025-10-06 01:35:01,0.0
599956,2025-10-06 02:06:26,0.0
589639,2025-10-06 06:55:47,0.0
490041,2025-10-06 09:39:10,0.0
490041,2025-10-06 14:46:19,0.0
570411,2025-10-07 05:55:24,0.0
635665,2025-10-11 03:59:57,0.0
640464,2025-10-11 15:29:31,0.0
640464,2025-10-12 13:45:01,0.0
570411,2025-10-13 10:53:55,0.0
570411,2025-10-13 17:59:01,0.0
640464,2025-10-13 23:12:50,0.0
635665,2025-10-14 05:25:14,0.0
570411,2025-10-14 22:21:18,0.0
635665,2025-10-16 00:23:00,0.0
570411,2025-10-16 05:44:22,0.0
570411,2025-10-16 09:45:45,0.0
635665,2025-10-17 15:53:45,0.0
570411,2025-10-18 17:09:19,0.0
570411,2025-10-18 22:06:42,0.0
629627,2025-06-21 20:39:07,3.0
629627,2025-06-22 20:39:07,1.0
599441,2025-06-26 20:39:07,1.0
534034,2025-06-29 20:39:07,1.0
534034,2025-07-06 20:39:07,3.0
599441,2025-07-10 20:39:07,3.0
585212,2025-07-10 20:39:07,1.0
585212,2025-07-14 20:39:07,3.0
599441,2025-07-30 20:39:07,4.0
585212,2025-07-30 20:39:07,4.0
534034,2025-08-02 20:39:07,2.0
629627,2025-08-04 20:39:07,2.0
585212,2025-08-05 20:39:07,2.0
599441,2025-08-06 20:39:07,2.0
538892,2025-08-21 20:39:07,4.0
542965,2025-08-26 20:39:07,4.0
464459,2025-08-31 20:39:07,3.0
568093,2025-09-02 20:39:07,3.0
572391,2025-09-02 20:39:07,4.0
635665,2025-09-05 20:39:07,2.0
635665,2025-09-10 20:39:07,3.0
464459,2025-09-11 20:39:07,2.0
568093,2025-09-19 20:39:07,2.0
568093,2025-10-12 20:39:07,0.0
635665,2025-10-12 20:39:07,0.0
464459,2025-10-16 20:39:07,0.0
649553,2025-11-04 19:39:07,4.0
570284,2025-11-05 19:39:07,4.0
643925,2025-11-15 19:39:07,3.0
649553,2025-11-17 19:39:07,3.0
643925,2025-11-20 19:39:07,4.0
570284,2025-12-07 19:39:07,5.0
649553,2025-12-08 19:39:07,5.0
643925,2025-12-15 19:39:07,0.0
643925,2025-12-15 19:39:07,5.0
570284,2025-12-16 19:39:07,0.0
649553,2025-12-16 19:39:07,0.0
