Source,Alcohol,Apparel and services,Donations,Education,Electricity,Entertainment,Gifts,Groceries,Healthcare,Home maintenance,Household furnishings,Household operations,Housekeeping supplies,Lodging away from home,Miscellaneous,Money income before taxes,Mortgage payments,Natural gas,Personal care products and services,Personal insurance and pensions,Personal taxes,Property taxes,Reading,Rented dwellings,Restaurants,Telephone services,Tobacco,Transportation,Water and other public services
38,2.1536252692031588,5.7430007178750895,3.589375448671931,7.178750897343862,4.3072505384063176,0.0,0.0,7.178750897343862,0.0,0.0,14.357501794687725,0.0,0.0,4.3072505384063176,14.357501794687725,0.0,0.0,0.0,1.4357501794687724,21.53625269203159,0.0,0.0,0.4307250538406317,4.3072505384063176,7.178750897343862,0.5025125628140703,0.0,0.0,1.4357501794687724
39,1.4295925661186561,0.0,1.4295925661186561,14.295925661186562,0.0,0.0,0.0,7.147962830593281,0.0,0.0,5.718370264474625,6.433166547533952,2.1443888491779846,0.0,14.295925661186562,0.0,21.44388849177984,0.0,0.0,0.0,7.147962830593281,0.0,0.6433166547533953,0.0,14.295925661186562,0.0,0.0,2.1443888491779846,1.4295925661186561
40,0.5271481286241434,1.58144438587243,2.1085925144965736,5.271481286241434,2.635740643120717,0.0,0.0,5.271481286241434,0.0,0.0,10.542962572482868,0.36900369003690037,5.271481286241434,3.16288877174486,10.542962572482868,0.0,0.0,2.635740643120717,0.0,3.6900369003690034,0.0,0.0,1.58144438587243,0.0,0.0,0.5271481286241434,0.0,42.17185028993147,2.1085925144965736
41,1.1135857461024499,4.4543429844097995,0.0,0.0,0.779510022271715,0.0,0.0,11.1358574610245,0.0,0.0,0.33407572383073497,0.0,0.4454342984409799,22.271714922049,8.908685968819599,0.0,0.0,0.0,0.4454342984409799,11.1358574610245,22.271714922049,0.0,1.1135857461024499,0.0,0.0,5.56792873051225,0.0,4.4543429844097995,5.56792873051225
42,1.4598540145985401,4.37956204379562,2.18978102189781,0.0,5.109489051094891,0.0,0.0,14.5985401459854,0.0,0.0,21.897810218978105,5.839416058394161,3.64963503649635,6.569343065693431,7.2992700729927,0.0,4.37956204379562,0.0,1.4598540145985401,5.109489051094891,2.9197080291970803,0.0,0.7299270072992701,0.0,7.2992700729927,0.0,0.0,0.0,5.109489051094891
43,0.6321112515802781,6.32111251580278,0.0,0.0,1.8963337547408345,0.0,0.0,6.32111251580278,0.0,0.0,1.8963337547408345,0.0,0.5056890012642226,3.16055625790139,2.5284450063211126,0.0,0.0,4.424778761061947,0.4424778761061947,2.5284450063211126,12.64222503160556,0.0,0.4424778761061947,0.0,12.64222503160556,3.16055625790139,0.0,37.92667509481669,2.5284450063211126
44,0.8298755186721992,18.672199170124482,0.0,4.149377593360995,2.0746887966804977,0.0,0.0,1.0373443983402488,0.0,0.0,4.149377593360995,1.8672199170124482,0.0,6.224066390041494,0.0,0.0,0.0,0.0,0.8298755186721992,12.448132780082988,8.29875518672199,0.0,0.4149377593360996,12.448132780082988,10.37344398340249,0.0,0.0,14.522821576763487,1.6597510373443984
45,0.36655547817162126,1.099666434514864,7.331109563432426,1.8327773908581064,1.2829441736006744,0.0,0.0,5.498332172574319,5.498332172574319,0.003665554781716213,1.6494996517722955,5.498332172574319,0.0,5.498332172574319,0.0,0.0,3.665554781716213,0.0,0.549833217257432,18.32777390858106,14.662219126864851,1.466221912686485,0.10996664345148638,10.996664345148638,1.8327773908581064,0.36655547817162126,0.0,10.996664345148638,1.466221912686485
46,0.18301610541727673,2.562225475841874,2.1961932650073206,0.0,1.8301610541727673,0.0,0.0,18.301610541727673,10.980966325036604,7.320644216691069,3.6603221083455346,0.0,0.7320644216691069,0.0,7.320644216691069,0.0,3.6603221083455346,0.0,0.2562225475841874,2.562225475841874,10.980966325036604,7.320644216691069,0.0,10.980966325036604,2.1961932650073206,2.562225475841874,0.0,3.6603221083455346,0.7320644216691069
47,1.2448132780082988,8.29875518672199,0.8298755186721992,0.0,2.4896265560165975,0.0,0.0,16.59751037344398,0.0,0.0,2.4896265560165975,0.0,0.0,0.8298755186721992,2.0746887966804977,0.0,0.0,0.0,0.0,12.448132780082988,3.7344398340248963,0.0,0.33195020746887965,20.74688796680498,8.29875518672199,0.08298755186721991,0.0,16.59751037344398,2.904564315352697
48,0.034952813701502966,0.3495281370150297,6.990562740300595,0.0,3.145753233135267,0.0,0.0,6.990562740300595,0.0,0.0,1.048584411045089,0.0,1.7476406850751487,0.0,0.6990562740300594,0.0,0.0,0.0,1.7476406850751487,17.476406850751484,20.971688220901783,0.0,0.0,13.98112548060119,10.485844110450891,2.097168822090178,0.0,10.485844110450891,1.7476406850751487
49,0.6648936170212766,0.8865248226950355,6.648936170212766,4.432624113475177,1.551418439716312,2.2163120567375887,0.0,6.648936170212766,4.432624113475177,0.44326241134751776,0.6648936170212766,0.8865248226950355,0.0,8.865248226950355,6.648936170212766,0.0,6.648936170212766,0.0,0.6648936170212766,2.2163120567375887,13.297872340425531,4.432624113475177,0.044326241134751775,11.081560283687942,0.0,2.2163120567375887,2.2163120567375887,11.081560283687942,1.1081560283687943
52,0.16648036720812426,1.9026327680928485,0.0,4.756581920232121,0.9513163840464243,0.0,0.0,9.513163840464243,7.1348728803481825,4.756581920232121,7.1348728803481825,2.3782909601160607,0.0,0.11891454800580303,9.513163840464243,0.0,0.0,0.0,0.04756581920232121,0.0,21.404618641044546,2.3782909601160607,0.0,9.513163840464243,4.756581920232121,1.6648036720812425,0.0,11.891454800580304,0.016648036720812425
53,0.39717563989408644,17.6522506619594,13.239187996469552,0.0,8.8261253309797,0.0,0.0,8.8261253309797,0.0,0.0,4.41306266548985,3.971756398940865,2.64783759929391,8.8261253309797,26.478375992939103,0.0,1.7652250661959399,0.0,0.0,0.0,0.0,0.0,0.8826125330979699,0.0,1.7652250661959399,0.0,0.0,0.0,0.3089143865842895
54,0.5249343832020997,10.498687664041995,0.0,0.0,2.6246719160104988,0.0,0.0,2.6246719160104988,0.0,0.0,2.6246719160104988,2.6246719160104988,0.0,5.2493438320209975,7.874015748031496,0.0,26.246719160104988,0.0,5.2493438320209975,10.498687664041995,10.498687664041995,0.0,1.3123359580052494,0.0,2.6246719160104988,2.3622047244094486,0.0,1.3123359580052494,5.2493438320209975
55,2.05761316872428,0.0,0.6172839506172839,0.0,4.11522633744856,0.0,0.0,10.2880658436214,0.0,0.0,12.345679012345679,0.0,0.0,0.0,16.46090534979424,0.0,8.23045267489712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05761316872428,1.440329218106996,0.0,41.1522633744856,1.2345679012345678
56,0.6198347107438017,6.198347107438017,4.132231404958678,0.0,2.066115702479339,0.0,0.0,10.330578512396695,0.0,0.0,6.198347107438017,0.8264462809917356,4.132231404958678,6.198347107438017,10.330578512396695,0.0,8.264462809917356,0.0,0.0,4.132231404958678,1.6528925619834711,0.0,1.859504132231405,0.0,14.46280991735537,0.0,0.0,14.46280991735537,4.132231404958678
57,0.032020493115593976,0.0,0.0,6.404098623118797,0.0,0.9606147934678195,0.0,3.2020493115593984,6.404098623118797,1.6010246557796992,0.9606147934678195,1.921229586935639,0.0,3.2020493115593984,3.2020493115593984,0.0,32.02049311559398,1.2808197246237591,0.6404098623118796,12.808197246237594,0.0,2.881844380403458,0.06404098623118795,12.808197246237594,6.404098623118797,2.881844380403458,0.0,0.0,0.3202049311559398
58,2.1101992966002343,0.0,0.0,0.0,1.406799531066823,0.0,0.0,23.446658851113718,0.0,0.0,4.6893317702227435,7.033997655334115,0.0,18.757327080890974,0.0,0.0,9.378663540445487,0.0,0.1406799531066823,0.0,4.6893317702227435,0.0,0.1406799531066823,0.0,4.6893317702227435,0.0,0.0,23.446658851113718,0.07033997655334115
59,2.941176470588235,0.0,5.88235294117647,7.352941176470589,2.941176470588235,0.0,0.0,7.352941176470589,0.0,0.0,2.941176470588235,0.29411764705882354,0.0,0.0,2.941176470588235,0.0,7.352941176470589,0.0,0.4411764705882353,4.411764705882353,8.823529411764707,0.0,0.7352941176470588,0.0,0.0,0.0,0.0,44.11764705882353,1.4705882352941175
60,0.9505703422053232,11.406844106463879,0.0,0.0,1.3307984790874523,0.0,0.0,11.406844106463879,0.0,0.0,1.520912547528517,0.5703422053231939,1.520912547528517,3.802281368821293,5.7034220532319395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9505703422053232,0.0,13.307984790874524,3.802281368821293,0.0,38.02281368821293,5.7034220532319395
61,0.9890109890109889,6.593406593406594,0.8791208791208791,3.296703296703297,2.197802197802198,0.0,0.0,6.593406593406594,0.0,0.0,3.296703296703297,0.6593406593406593,1.098901098901099,0.7692307692307693,9.89010989010989,0.0,10.989010989010989,0.0,3.296703296703297,1.098901098901099,2.197802197802198,0.0,0.0,32.967032967032964,9.89010989010989,0.0,0.0,0.0,3.296703296703297
62,1.7467248908296942,0.0,2.6200873362445414,5.240174672489083,1.7467248908296942,0.0,0.0,2.6200873362445414,0.0,0.0,0.7860262008733625,0.0,0.8733624454148471,0.0,17.46724890829694,0.0,0.0,0.0,0.8733624454148471,7.860262008733625,8.73362445414847,0.0,0.5240174672489083,17.46724890829694,0.8733624454148471,1.7467248908296942,0.0,26.200873362445414,2.6200873362445414
63,0.2179598953792502,0.0,1.7436791630340016,0.0,0.6538796861377506,0.0,0.0,4.3591979075850045,0.0,0.0,2.1795989537925022,1.5257192676547515,0.17436791630340018,2.1795989537925022,0.8718395815170008,0.0,43.59197907585005,0.0,0.0,21.795989537925024,0.0,0.0,0.043591979075850044,10.897994768962512,0.17436791630340018,2.1795989537925022,0.0,6.538796861377507,0.8718395815170008
64,0.37735849056603776,0.0,0.0,2.6415094339622645,0.37735849056603776,0.0,0.0,3.7735849056603774,3.7735849056603774,7.547169811320755,0.7547169811320755,0.0,0.0,15.09433962264151,7.547169811320755,0.0,3.7735849056603774,0.0,0.0,15.09433962264151,22.641509433962266,3.7735849056603774,0.0,7.547169811320755,1.8867924528301887,1.509433962264151,0.0,0.0,1.8867924528301887
65,2.151694459386767,3.2275416890801503,5.3792361484669176,0.0,0.32275416890801506,3.2275416890801503,0.0,5.3792361484669176,10.758472296933835,10.758472296933835,2.151694459386767,3.7654653039268426,0.0,2.6896180742334588,2.6896180742334588,0.0,5.3792361484669176,0.0,1.0758472296933834,10.758472296933835,10.758472296933835,2.6896180742334588,0.10758472296933834,10.758472296933835,3.7654653039268426,0.05379236148466917,0.0,0.0,2.151694459386767
